Volatility,Node,Date,Sit,INV,DNG,QNG,HHDiffit,Ft,COT,HHst,TFE,,,
0.002163332,Pacific,5/31/2013,4.57,304,37828.60,4306.40,-0.450,4.082,1460034,4.12,179,,,
0.33382716,Pacific,6/7/2013,4.65,313,48079.00,5245.75,-0.710,3.929,1433839,3.94,180,,,
0.057329895,Pacific,6/14/2013,4.65,321,48079.00,5245.75,-0.880,3.77,1442807,3.77,181,,,
0.012913223,Pacific,6/21/2013,4.65,330,48079.00,5245.75,-0.780,3.878,1408440,3.87,182,,,
0.036982249,Pacific,6/28/2013,4.65,336,48079.00,5245.75,-0.930,3.648,1388993,3.72,183,,,
0.084287201,Pacific,7/5/2013,4.2,334,56087.75,5449.25,-0.660,3.635,1380105,3.54,184,,,
0.033057851,Pacific,7/12/2013,4.2,337,56087.75,5449.25,-0.540,3.667,1406912,3.66,185,,,
0.00308642,Pacific,7/19/2013,4.2,337,56087.75,5449.25,-0.510,3.716,1399786,3.69,186,,,
0.00153787,Pacific,7/26/2013,4.2,340,56087.75,5449.25,-0.530,3.663,1368913,3.67,187,,,
0.005695977,Pacific,8/2/2013,3.94,359,47223.00,4363.40,-0.490,3.414,1368006,3.45,188,,,
0.070387339,Pacific,8/9/2013,3.94,366,47223.00,4363.40,-0.620,3.282,1370250,3.32,189,,,
0.002341311,Pacific,8/16/2013,3.94,368,47223.00,4363.40,-0.590,3.345,1363235,3.35,190,,,
0.056305659,Pacific,8/23/2013,3.94,365,47223.00,4363.40,-0.450,3.479,1328438,3.49,191,,,
0.017777778,Pacific,8/30/2013,3.94,364,47223.00,4363.40,-0.390,3.558,1328801,3.55,192,,,
0.591715976,Pacific,9/6/2013,3.73,362,56537.75,5263.25,-0.090,3.614,1306595,3.64,193,,,
0.111111111,Pacific,9/13/2013,3.73,363,56537.75,5263.25,-0.120,3.614,1325431,3.61,194,,,
0.694444444,Pacific,9/20/2013,3.73,366,56537.75,5263.25,-0.020,3.721,1284673,3.71,195,,,
64,Pacific,9/27/2013,3.73,373,56537.75,5263.25,-0.180,3.535,1275792,3.55,196,,,
0.604938272,Pacific,10/4/2013,3.88,378,57934.25,5286.00,-0.320,3.543,1246549,3.56,197,,,
0.19140625,Pacific,10/11/2013,3.88,383,57934.25,5286.00,-0.180,3.705,1266770,3.7,198,,,
0.25,Pacific,10/18/2013,3.88,384,57934.25,5286.00,-0.090,3.78,1261740,3.79,199,,,
1.234567901,Pacific,10/25/2013,3.88,385,57934.25,5286.00,-0.190,3.641,1261896,3.69,200,,,
7.20498615,Pacific,11/1/2013,4.25,386,51421.80,4103.20,-0.700,3.556,1278043,3.55,201,,,
0.013061224,Pacific,11/8/2013,4.25,384,51421.80,4103.20,-0.780,3.497,1279355,3.47,202,,,
0.036982249,Pacific,11/15/2013,4.25,383,51421.80,4103.20,-0.630,3.604,1279061,3.62,203,,,
0.009070295,Pacific,11/22/2013,4.25,378,51421.80,4103.20,-0.570,3.663,1240883,3.68,204,,,
0.111111111,Pacific,11/29/2013,4.25,368,51421.80,4103.20,-0.380,3.864,1267787,3.87,205,,,
0.056094183,Pacific,12/6/2013,4.41,350,83463.75,5239.75,-0.470,4.034,1308411,3.94,206,,,
0.619737438,Pacific,12/13/2013,4.41,307,83463.75,5239.75,-0.100,4.313,1321483,4.31,207,,,
0.36,Pacific,12/20/2013,4.41,291,83463.75,5239.75,-0.160,4.339,1294536,4.25,208,,,
1.5625,Pacific,12/27/2013,4.41,281,83463.75,5239.75,0.040,4.43,1291380,4.45,209,,,
196,Pacific,1/3/2014,4.88,269,58414.40,4342.60,-0.520,4.321,1308426,4.36,210,,,
0.009245562,Pacific,1/10/2014,4.88,246,58414.40,4342.60,-0.570,4.176,1275849,4.31,211,,,
0.019698369,Pacific,1/17/2014,4.88,236,58414.40,4342.60,-0.490,4.335,1287601,4.39,212,,,
1.982923782,Pacific,1/24/2014,4.88,220,58414.40,4342.60,0.200,4.672,1257253,5.08,213,,,
1.1025,Pacific,1/31/2014,4.88,202,58414.40,4342.60,0.410,5.078,1258638,5.29,214,,,
6.558596074,Pacific,2/7/2014,4.89,169,65404.75,4879.75,1.460,5.003,1280849,6.35,215,,,
0.018765247,Pacific,2/14/2014,4.89,147,65404.75,4879.75,1.660,4.932,1255232,6.55,216,,,
0.109776455,Pacific,2/21/2014,4.89,139,65404.75,4879.75,1.110,5.975,1208023,6,217,,,
0.657414171,Pacific,2/28/2014,4.89,117,65404.75,4879.75,0.210,4.903,1190626,5.1,218,,,
0.818594104,Pacific,3/7/2014,5.84,103,56110.25,5186.25,0.400,4.592,1172007,6.24,219,,,
17.2225,Pacific,3/14/2014,5.84,103,56110.25,5186.25,-1.260,4.511,1155891,4.58,220,,,
0.014172336,Pacific,3/21/2014,5.84,103,56110.25,5186.25,-1.410,4.432,1138127,4.43,221,,,
0.000452694,Pacific,3/28/2014,5.84,102,56110.25,5186.25,-1.380,4.432,1113438,4.46,222,,,
0.444444444,Pacific,4/4/2014,4.91,105,49987.00,5020.75,-0.460,4.384,1113228,4.45,223,,,
0.153119093,Pacific,4/11/2014,4.91,113,49987.00,5020.75,-0.280,4.574,1111608,4.63,224,,,
0.005102041,Pacific,4/18/2014,4.91,124,49987.00,5020.75,-0.260,4.6,1091694,4.65,225,,,
0.332840237,Pacific,4/25/2014,4.91,135,49987.00,5020.75,-0.110,4.704,1084659,4.8,226,,,
11.31404959,Pacific,5/2/2014,5.24,145,38169.40,4135.60,-0.480,4.767,1074913,4.76,227,,,
0.001736111,Pacific,5/9/2014,5.24,159,38169.40,4135.60,-0.500,4.666,1023801,4.74,228,,,
0.3136,Pacific,5/16/2014,5.24,169,38169.40,4135.60,-0.780,4.408,997231,4.46,229,,,
0.00591716,Pacific,5/23/2014,5.24,183,38169.40,4135.60,-0.720,4.452,980333,4.52,230,,,
0,Pacific,5/30/2014,5.24,196,38169.40,4135.60,-0.720,4.556,986495,4.52,231,,,
0.408179012,Pacific,6/6/2014,4.87,207,45537.50,4815.50,-0.260,4.658,1020527,4.61,232,,,
0,Pacific,6/13/2014,4.87,217,45537.50,4815.50,-0.260,4.637,1059370,4.61,233,,,
0.036982249,Pacific,6/20/2014,4.87,230,45537.50,4815.50,-0.210,4.652,1045923,4.66,234,,,
0.444444444,Pacific,6/27/2014,4.87,241,45537.50,4815.50,-0.350,4.469,1031681,4.52,235,,,
2.56,Pacific,7/4/2014,5.32,250,55656.75,4957.00,-0.910,4.42,1040013,4.41,236,,,
0.058447047,Pacific,7/11/2014,5.32,258,55656.75,4957.00,-1.130,4.173,1028965,4.19,237,,,
0.005012139,Pacific,7/18/2014,5.32,265,55656.75,4957.00,-1.210,4.054,1010714,4.11,238,,,
0.049791681,Pacific,7/25/2014,5.32,272,55656.75,4957.00,-1.480,3.802,982801,3.84,239,,,
0.299534332,Pacific,8/1/2014,4.46,274,46445.80,3975.40,-0.670,3.796,969135,3.79,240,,,
0.037647583,Pacific,8/8/2014,4.46,281,46445.80,3975.40,-0.540,3.9,956296,3.92,241,,,
0.001371742,Pacific,8/15/2014,4.46,286,46445.80,3975.40,-0.560,3.89,960195,3.9,242,,,
0.007971939,Pacific,8/22/2014,4.46,292,46445.80,3975.40,-0.610,3.844,952728,3.85,243,,,
0.06879871,Pacific,8/29/2014,4.46,299,46445.80,3975.40,-0.450,3.983,976994,4.01,244,,,
0.217777778,Pacific,9/5/2014,4.59,306,58407.00,4752.50,-0.660,3.837,989817,3.93,245,,,
0.000918274,Pacific,9/12/2014,4.59,309,58407.00,4752.50,-0.680,3.899,999207,3.91,246,,,
0.003460208,Pacific,9/19/2014,4.59,309,58407.00,4752.50,-0.640,3.937,944154,3.95,247,,,
0.011962891,Pacific,9/26/2014,4.59,313,58407.00,4752.50,-0.710,3.906,937715,3.88,248,,,
0.009720294,Pacific,10/3/2014,4.66,322,46666.20,3980.80,-0.640,4.054,921759,4.02,249,,,
0.054931641,Pacific,10/10/2014,4.66,328,46666.20,3980.80,-0.790,3.883,922102,3.87,250,,,
0.004005768,Pacific,10/17/2014,4.66,335,46666.20,3980.80,-0.840,3.819,912072,3.82,251,,,
0.051162132,Pacific,10/24/2014,4.66,340,46666.20,3980.80,-1.030,3.657,891641,3.63,252,,,
0.000377038,Pacific,10/31/2014,4.66,346,46666.20,3980.80,-1.010,3.728,915135,3.65,253,,,
0.627389472,Pacific,11/7/2014,4.04,349,59187.25,4860.75,-0.210,4.237,967434,3.83,254,,,
2.469387755,Pacific,11/14/2014,4.04,349,59187.25,4860.75,0.120,4.137,966597,4.16,255,,,
2.25,Pacific,11/21/2014,4.04,337,59187.25,4860.75,0.300,4.342,955365,4.34,256,,,
0.36,Pacific,11/28/2014,4.04,338,59187.25,4860.75,0.120,4.219,969944,4.16,257,,,
91.84027778,Pacific,12/5/2014,4.78,333,68799.75,5017.75,-1.030,3.827,948980,3.75,258,,,
0.007635027,Pacific,12/12/2014,4.78,337,68799.75,5017.75,-1.120,3.676,920021,3.66,259,,,
0.000717474,Pacific,12/19/2014,4.78,332,68799.75,5017.75,-1.090,3.629,924013,3.69,260,,,
0.473444996,Pacific,12/26/2014,4.78,335,68799.75,5017.75,-1.840,3.088,933734,2.94,261,,,
0.53830931,Pacific,1/2/2015,3.58,312,53898.40,3915.80,-0.490,3.044,956917,3.09,262,,,
0.014993753,Pacific,1/9/2015,3.58,292,53898.40,3915.80,-0.550,2.913,984362,3.03,263,,,
0.008264463,Pacific,1/16/2015,3.58,281,53898.40,3915.80,-0.500,3.051,1019571,3.08,264,,,
0.0676,Pacific,1/23/2015,3.58,275,53898.40,3915.80,-0.630,2.907,1000469,2.95,265,,,
0.004031242,Pacific,1/30/2015,3.58,273,53898.40,3915.80,-0.670,2.828,1014989,2.91,266,,,
0.018044108,Pacific,2/6/2015,3.3,275,50739.25,4466.25,-0.580,2.655,1013349,2.72,267,,,
0.002675386,Pacific,2/13/2015,3.3,278,50739.25,4466.25,-0.550,2.718,1002010,2.75,268,,,
0.074380165,Pacific,2/20/2015,3.3,279,50739.25,4466.25,-0.400,2.844,984419,2.9,269,,,
0.330625,Pacific,2/27/2015,3.3,271,50739.25,4466.25,-0.170,2.821,983213,3.13,270,,,
0.124567474,Pacific,3/6/2015,3.27,260,52223.25,4917.50,-0.230,2.772,973142,3.04,271,,,
1.482041588,Pacific,3/13/2015,3.27,261,52223.25,4917.50,-0.510,2.739,987946,2.76,272,,,
0.00615148,Pacific,3/20/2015,3.27,264,52223.25,4917.50,-0.470,2.818,956871,2.8,273,,,
0.000452694,Pacific,3/27/2015,3.27,269,52223.25,4917.50,-0.480,2.701,998123,2.79,274,,,
0.000434028,Pacific,4/3/2015,3.13,273,51140.50,5149.25,-0.490,2.651,997602,2.64,275,,,
0.003748438,Pacific,4/10/2015,3.13,273,51140.50,5149.25,-0.460,2.598,1029544,2.67,276,,,
0.017013233,Pacific,4/17/2015,3.13,276,51140.50,5149.25,-0.520,2.594,1018282,2.61,277,,,
0.000369822,Pacific,4/24/2015,3.13,281,51140.50,5149.25,-0.530,2.556,1027660,2.6,278,,,
0.069775721,Pacific,5/1/2015,2.96,287,39473.40,4239.40,-0.390,2.628,1013527,2.57,279,,,
0.213017751,Pacific,5/8/2015,2.96,292,39473.40,4239.40,-0.210,2.798,1018067,2.75,280,,,
0.383219955,Pacific,5/15/2015,2.96,298,39473.40,4239.40,-0.080,2.932,1028741,2.88,281,,,
1.890625,Pacific,5/22/2015,2.96,307,39473.40,4239.40,0.030,2.942,983234,2.99,282,,,
40.11111111,Pacific,5/29/2015,2.96,316,39473.40,4239.40,-0.160,2.746,1019431,2.8,283,,,
14.53515625,Pacific,6/5/2015,3.42,322,53076.75,4892.00,-0.770,2.639,1030892,2.65,284,,,
0.028503964,Pacific,6/12/2015,3.42,327,53076.75,4892.00,-0.640,2.803,1051377,2.78,285,,,
0.03515625,Pacific,6/19/2015,3.42,333,53076.75,4892.00,-0.520,2.846,1048052,2.9,286,,,
0.036982249,Pacific,6/26/2015,3.42,333,53076.75,4892.00,-0.620,2.768,1036572,2.8,287,,,
0.058532778,Pacific,7/3/2015,3.56,329,46315.60,3845.00,-0.770,2.811,1034726,2.79,288,,,
0.0026986,Pacific,7/10/2015,3.56,334,46315.60,3845.00,-0.810,2.731,1000887,2.75,289,,,
0.029873495,Pacific,7/17/2015,3.56,337,46315.60,3845.00,-0.670,2.871,1000364,2.89,290,,,
0.000222767,Pacific,7/24/2015,3.56,340,46315.60,3845.00,-0.680,2.839,962054,2.88,291,,,
0.000216263,Pacific,7/31/2015,3.56,341,46315.60,3845.00,-0.690,2.796,973594,2.87,292,,,
0.007561437,Pacific,8/7/2015,3.55,344,59012.75,4866.50,-0.750,2.794,970067,2.8,293,,,
0.011377778,Pacific,8/14/2015,3.55,345,59012.75,4866.50,-0.670,2.841,977912,2.88,294,,,
0.037647583,Pacific,8/21/2015,3.55,345,59012.75,4866.50,-0.800,2.716,942081,2.75,295,,,
0.005625,Pacific,8/28/2015,3.55,345,59012.75,4866.50,-0.860,2.676,922375,2.69,296,,,
0.022850189,Pacific,9/4/2015,3.42,349,57266.75,4598.50,-0.730,2.684,927167,2.69,297,,,
0.000187652,Pacific,9/11/2015,3.42,347,57266.75,4598.50,-0.720,2.684,904256,2.7,298,,,
0,Pacific,9/18/2015,3.42,352,57266.75,4598.50,-0.720,2.681,905773,2.7,299,,,
0.015625,Pacific,9/25/2015,3.42,355,57266.75,4598.50,-0.810,2.575,906840,2.61,300,,,
0.000609663,Pacific,10/2/2015,3.32,359,46006.80,3691.20,-0.830,2.511,943756,2.49,301,,,
0.017564233,Pacific,10/9/2015,3.32,367,46006.80,3691.20,-0.940,2.479,967718,2.38,302,,,
0.011317338,Pacific,10/16/2015,3.32,367,46006.80,3691.20,-0.840,2.475,989765,2.48,303,,,
0.014172336,Pacific,10/23/2015,3.32,373,46006.80,3691.20,-0.940,2.399,990658,2.38,304,,,
0.076505206,Pacific,10/30/2015,3.32,377,46006.80,3691.20,-1.200,2.153,1046280,2.12,305,,,
0.013611111,Pacific,11/6/2015,3.08,382,63725.00,4482.25,-1.060,2.301,998745,2.02,306,,,
0.007208971,Pacific,11/13/2015,3.08,381,63725.00,4482.25,-0.970,2.31,1004080,2.11,307,,,
0.000425125,Pacific,11/20/2015,3.08,381,63725.00,4482.25,-0.990,2.305,990097,2.09,308,,,
0.003673095,Pacific,11/27/2015,3.08,375,63725.00,4482.25,-0.930,2.205,1005820,2.15,309,,,
0.001849925,Pacific,12/4/2015,3.02,361,74816.75,4778.50,-0.890,2.2,1001636,2.13,310,,,
0.036485292,Pacific,12/11/2015,3.02,361,74816.75,4778.50,-1.060,2.041,1034263,1.96,311,,,
0.051263795,Pacific,12/18/2015,3.02,346,74816.75,4778.50,-1.300,1.806,997935,1.72,312,,,
0.000946746,Pacific,12/25/2015,3.02,338,74816.75,4778.50,-1.340,1.953,982886,1.68,313,,,
0.441133883,Pacific,1/1/2016,2.72,313,57457.40,3747.40,-0.450,2.288,935925,2.27,314,,,
0.059753086,Pacific,1/8/2016,2.72,295,57457.40,3747.40,-0.340,2.356,901080,2.38,315,,,
0.031141869,Pacific,1/15/2016,2.72,281,57457.40,3747.40,-0.400,2.232,911328,2.32,316,,,
0.09,Pacific,1/22/2016,2.72,273,57457.40,3747.40,-0.520,2.122,895870,2.2,317,,,
0.00147929,Pacific,1/29/2016,2.72,271,57457.40,3747.40,-0.500,2.201,947373,2.22,318,,,
0.0064,Pacific,2/5/2016,2.65,258,55909.00,4275.00,-0.540,2.05,955454,2.11,319,,,
0.008573388,Pacific,2/12/2016,2.65,255,55909.00,4275.00,-0.490,2.049,1011059,2.16,320,,,
0.201582674,Pacific,2/19/2016,2.65,256,55909.00,4275.00,-0.710,1.875,1034296,1.94,321,,,
0.028565761,Pacific,2/26/2016,2.65,255,55909.00,4275.00,-0.830,1.777,1042618,1.82,322,,,
0.014515895,Pacific,3/4/2016,2.3,258,51706.25,4541.50,-0.730,1.687,1072608,1.57,323,,,
0.009194971,Pacific,3/11/2016,2.3,259,51706.25,4541.50,-0.660,1.753,1109271,1.64,324,,,
0.051652893,Pacific,3/18/2016,2.3,260,51706.25,4541.50,-0.510,1.876,1070818,1.79,325,,,
0,Pacific,3/25/2016,2.3,262,51706.25,4541.50,-0.510,1.823,1073459,1.79,326,,,
0.055363322,Pacific,4/1/2016,2.25,265,34743.80,3523.60,-0.390,1.932,1094070,1.86,327,,,
0.06574622,Pacific,4/8/2016,2.25,269,34743.80,3523.60,-0.290,1.974,1131760,1.96,328,,,
0.042806183,Pacific,4/15/2016,2.25,271,34743.80,3523.60,-0.350,1.965,1157059,1.9,329,,,
0.000816327,Pacific,4/22/2016,2.25,277,34743.80,3523.60,-0.340,2.061,1098995,1.91,330,,,
0.000865052,Pacific,4/29/2016,2.25,284,34743.80,3523.60,-0.330,2.069,1106944,1.92,331,,,
0.367309458,Pacific,5/6/2016,2.49,288,43474.75,4518.50,-0.530,2.089,1073563,1.96,332,,,
0.005695977,Pacific,5/13/2016,2.49,293,43474.75,4518.50,-0.490,2.136,1088763,2,333,,,
0.050395668,Pacific,5/20/2016,2.49,298,43474.75,4518.50,-0.600,2.036,1076282,1.89,334,,,
0.006944444,Pacific,5/27/2016,2.49,304,43474.75,4518.50,-0.650,2.032,1075414,1.84,335,,,
0.18556213,Pacific,6/3/2016,2.52,307,48818.75,4307.25,-0.370,2.356,1051119,2.15,336,,,
0.322132944,Pacific,6/10/2016,2.52,312,48818.75,4307.25,-0.160,2.516,1073841,2.36,337,,,
2.06640625,Pacific,6/17/2016,2.52,318,48818.75,4307.25,0.070,2.597,1075469,2.59,338,,,
5.224489796,Pacific,6/24/2016,2.52,315,48818.75,4307.25,0.230,2.71,1063784,2.75,339,,,
8.741020794,Pacific,7/1/2016,3.34,313,42573.00,3513.60,-0.450,2.881,1057182,2.89,340,,,
0.024197531,Pacific,7/8/2016,3.34,319,42573.00,3513.60,-0.520,2.782,1022505,2.82,341,,,
0.000369822,Pacific,7/15/2016,3.34,318,42573.00,3513.60,-0.530,2.731,1007203,2.81,342,,,
0.001423994,Pacific,7/22/2016,3.34,318,42573.00,3513.60,-0.550,2.715,960843,2.79,343,,,
0.011900826,Pacific,7/29/2016,3.34,314,42573.00,3513.60,-0.490,2.776,1008978,2.85,344,,,
0.02665556,Pacific,8/5/2016,3.29,314,58142.50,4453.50,-0.410,2.79,1055048,2.88,345,,,
0.071980964,Pacific,8/12/2016,3.29,313,58142.50,4453.50,-0.520,2.612,1097985,2.77,346,,,
0.00591716,Pacific,8/19/2016,3.29,310,58142.50,4453.50,-0.560,2.617,1069552,2.73,347,,,
0.025829082,Pacific,8/26/2016,3.29,310,58142.50,4453.50,-0.470,2.791,1037375,2.82,348,,,
0.101856043,Pacific,9/2/2016,3.56,313,42646.00,3434.80,-0.620,2.83,1052129,2.94,349,,,
0.012747138,Pacific,9/9/2016,3.56,317,42646.00,3434.80,-0.690,2.749,1033073,2.87,350,,,
0.047258979,Pacific,9/16/2016,3.56,318,42646.00,3434.80,-0.540,2.918,1083994,3.02,351,,,
0.027777778,Pacific,9/23/2016,3.56,318,42646.00,3434.80,-0.450,2.997,1067097,3.11,352,,,
0.049382716,Pacific,9/30/2016,3.56,318,42646.00,3434.80,-0.550,2.962,1103354,3.01,353,,,
0.008264463,Pacific,10/7/2016,3.51,323,51607.00,4400.50,-0.600,3.034,1135059,2.91,354,,,
0.187777778,Pacific,10/14/2016,3.51,325,51607.00,4400.50,-0.340,3.268,1184871,3.17,355,,,
0.007785467,Pacific,10/21/2016,3.51,326,51607.00,4400.50,-0.370,3.162,1143189,3.14,356,,,
1.288531775,Pacific,10/28/2016,3.51,326,51607.00,4400.50,-0.790,2.841,1153045,2.72,357,,,
0.000160231,Pacific,11/4/2016,3.3,327,54626.75,4241.50,-0.800,2.851,1172127,2.5,358,,,
0.1225,Pacific,11/11/2016,3.3,328,54626.75,4241.50,-1.080,2.693,1193024,2.22,359,,,
0.041495199,Pacific,11/18/2016,3.3,328,54626.75,4241.50,-0.860,2.754,1157763,2.44,360,,,
0.138453218,Pacific,11/25/2016,3.3,328,54626.75,4241.50,-0.540,2.986,1153565,2.76,361,,,
0.041495199,Pacific,12/2/2016,3.64,323,57457.60,3480.40,-0.430,3.368,1200726,3.21,362,,,
1.246078962,Pacific,12/9/2016,3.64,312,57457.60,3480.40,0.050,3.667,1240708,3.69,363,,,
5.76,Pacific,12/16/2016,3.64,302,57457.60,3480.40,-0.070,3.484,1208078,3.57,364,,,
0.734693878,Pacific,12/23/2016,3.64,283,57457.60,3480.40,-0.130,3.479,1221230,3.51,365,,,
1.917159763,Pacific,12/30/2016,3.64,275,57457.60,3480.40,0.050,3.804,1255674,3.69,366,,,
,South Central,1/1/2010,6.88,985,127012.00,196213.80,-1.000,5.77,724087,5.88,1,,,
0.4624,South Central,1/8/2010,6.88,886,127012.00,196213.80,-0.320,5.818,760159,6.56,2,,,
7.5625,South Central,1/15/2010,6.88,793,127012.00,196213.80,-1.200,5.61,782549,5.68,3,,,
0.01,South Central,1/22/2010,6.88,789,127012.00,196213.80,-1.320,5.625,769887,5.56,4,,,
0.00464876,South Central,1/29/2010,6.88,779,127012.00,196213.80,-1.410,5.35,782673,5.47,5,,,
0.007243096,South Central,2/5/2010,6.76,719,141446.75,225750.00,-1.290,5.448,775827,5.47,6,,,
0.003845923,South Central,2/12/2010,6.76,658,141446.75,225750.00,-1.210,5.37,780477,5.55,7,,,
0.013387064,South Central,2/19/2010,6.76,592,141446.75,225750.00,-1.350,5.228,794836,5.41,8,,,
0.16,South Central,2/26/2010,6.76,566,141446.75,225750.00,-1.890,4.816,820300,4.87,9,,,
0.097449679,South Central,3/5/2010,6.04,535,130274.00,254340.50,-1.300,4.664,853259,4.74,10,,,
0.049763314,South Central,3/12/2010,6.04,548,130274.00,254340.50,-1.590,4.49,859448,4.45,11,,,
0.019144812,South Central,3/19/2010,6.04,567,130274.00,254340.50,-1.810,4.26,831206,4.23,12,,,
0.014773664,South Central,3/26/2010,6.04,581,130274.00,254340.50,-2.030,4.034,815340,4.01,13,,,
0.179475357,South Central,4/2/2010,4.99,612,91025.20,196613.20,-1.170,3.943,844832,3.82,14,,,
0.023668639,South Central,4/9/2010,4.99,649,91025.20,196613.20,-0.990,4.086,868368,4,15,,,
0.003673095,South Central,4/16/2010,4.99,679,91025.20,196613.20,-0.930,4.08,879380,4.06,16,,,
0.005665395,South Central,4/23/2010,4.99,710,91025.20,196613.20,-1.000,4.054,823549,3.99,17,,,
0.0289,South Central,4/30/2010,4.99,741,91025.20,196613.20,-0.830,4.13,861875,4.16,18,,,
0.13949775,South Central,5/7/2010,5.08,770,122913.75,259293.75,-1.140,3.99,868994,3.94,19,,,
0.048091721,South Central,5/14/2010,5.08,794,122913.75,259293.75,-0.890,4.246,874072,4.19,20,,,
0.006186088,South Central,5/21/2010,5.08,824,122913.75,259293.75,-0.820,4.21,840409,4.26,21,,,
0.009518144,South Central,5/28/2010,5.08,846,122913.75,259293.75,-0.900,4.172,842011,4.18,22,,,
0.25,South Central,6/4/2010,4.89,874,136015.50,250651.75,-0.450,4.54,828729,4.44,23,,,
0.415308642,South Central,6/11/2010,4.89,895,136015.50,250651.75,-0.160,4.768,832563,4.73,24,,,
5.34765625,South Central,6/18/2010,4.89,912,136015.50,250651.75,0.210,5.068,825786,5.1,25,,,
0.655328798,South Central,6/25/2010,4.89,920,136015.50,250651.75,0.040,4.808,759921,4.93,26,,,
225,South Central,7/2/2010,5.22,938,115173.60,210176.00,-0.560,4.685,783430,4.66,27,,,
0.000318878,South Central,7/9/2010,5.22,962,115173.60,210176.00,-0.570,4.513,800607,4.65,28,,,
0.088950446,South Central,7/16/2010,5.22,968,115173.60,210176.00,-0.740,4.432,785515,4.48,29,,,
0.046749452,South Central,7/23/2010,5.22,962,115173.60,210176.00,-0.580,4.566,764029,4.64,30,,,
0.035969084,South Central,7/30/2010,5.22,955,115173.60,210176.00,-0.470,4.762,779372,4.75,31,,,
0.045269353,South Central,8/6/2010,5.17,946,154962.25,264041.25,-0.370,4.63,842038,4.8,32,,,
1.054784514,South Central,8/13/2010,5.17,930,154962.25,264041.25,-0.750,4.314,828693,4.42,33,,,
0.0256,South Central,8/20/2010,5.17,925,154962.25,264041.25,-0.870,4.206,828565,4.3,34,,,
0.152728234,South Central,8/27/2010,5.17,930,154962.25,264041.25,-1.210,3.89,816477,3.96,35,,,
0.344307083,South Central,9/3/2010,4.26,948,126493.75,257196.75,-0.500,3.816,827657,3.76,36,,,
0.0064,South Central,9/10/2010,4.26,984,126493.75,257196.75,-0.460,3.828,821716,3.8,37,,,
0.208412098,South Central,9/17/2010,4.26,1005,126493.75,257196.75,-0.250,3.998,817004,4.01,38,,,
0,South Central,9/24/2010,4.26,1024,126493.75,257196.75,-0.250,3.922,774120,4.01,39,,,
11.56,South Central,10/1/2010,4.89,1055,87648.00,213903.60,-1.100,3.85,791682,3.79,40,,,
0.060247934,South Central,10/8/2010,4.89,1095,87648.00,213903.60,-1.370,3.722,794669,3.52,41,,,
0.000479514,South Central,10/15/2010,4.89,1132,87648.00,213903.60,-1.400,3.626,807824,3.49,42,,,
0.007346939,South Central,10/22/2010,4.89,1162,87648.00,213903.60,-1.520,3.436,808541,3.37,43,,,
0.001558172,South Central,10/29/2010,4.89,1188,87648.00,213903.60,-1.580,3.578,796717,3.31,44,,,
0.000640923,South Central,11/5/2010,5.01,1203,111749.75,265268.50,-1.620,3.868,815270,3.39,45,,,
0.036617894,South Central,11/12/2010,5.01,1206,111749.75,265268.50,-1.310,4.016,781273,3.7,46,,,
0.000524445,South Central,11/19/2010,5.01,1210,111749.75,265268.50,-1.280,3.974,749109,3.73,47,,,
0.01763916,South Central,11/26/2010,5.01,1224,111749.75,265268.50,-1.110,4.3,758702,3.9,48,,,
0.088385683,South Central,12/3/2010,4.98,1208,112364.60,222005.60,-0.780,4.27,760786,4.2,49,,,
0.111111111,South Central,12/10/2010,4.98,1165,112364.60,222005.60,-0.520,4.47,785382,4.46,50,,,
0.147928994,South Central,12/17/2010,4.98,1108,112364.60,222005.60,-0.720,4.204,784807,4.26,51,,,
0.055748457,South Central,12/24/2010,4.98,1087,112364.60,222005.60,-0.890,4.133,760034,4.09,52,,,
0.006186088,South Central,12/31/2010,4.98,1050,112364.60,222005.60,-0.820,4.274,767021,4.16,53,,,
0.182183224,South Central,1/7/2011,5.69,1030,155996.25,275273.00,-1.170,4.528,817792,4.52,54,,,
0.002629849,South Central,1/14/2011,5.69,939,155996.25,275273.00,-1.230,4.455,852133,4.46,55,,,
0.007997885,South Central,1/21/2011,5.69,885,155996.25,275273.00,-1.120,4.604,836565,4.57,56,,,
0.011479592,South Central,1/28/2011,5.69,830,155996.25,275273.00,-1.240,4.436,831568,4.45,57,,,
0.037460978,South Central,2/4/2011,5.99,763,139941.00,240813.00,-1.480,4.37,898069,4.51,58,,,
0.052775749,South Central,2/11/2011,5.99,672,139941.00,240813.00,-1.820,4.016,944994,4.17,59,,,
0.022008212,South Central,2/18/2011,5.99,662,139941.00,240813.00,-2.090,3.913,960208,3.9,60,,,
0.000824157,South Central,2/25/2011,5.99,671,139941.00,240813.00,-2.150,3.891,982208,3.84,61,,,
0.049843158,South Central,3/4/2011,5.49,676,123995.25,284320.25,-1.670,3.863,956442,3.82,62,,,
0.000143426,South Central,3/11/2011,5.49,674,123995.25,284320.25,-1.690,3.888,918567,3.8,63,,,
0.002240818,South Central,3/18/2011,5.49,688,123995.25,284320.25,-1.610,4.024,897569,3.88,64,,,
0.022221365,South Central,3/25/2011,5.49,713,123995.25,284320.25,-1.370,4.279,873477,4.12,65,,,
0.144067345,South Central,4/1/2011,6.19,716,96190.00,222011.80,-1.890,4.344,906245,4.3,66,,,
